link_id,road_name,lon,lat,road_level,road_width,in_link_id,in_road_index
7,江湾城路,121.51686926,31.33048136,4,12,15,227
7,江湾城路,121.51679528,31.330305089999996,4,12,16,228
7,江湾城路,121.51675059,31.33018641,4,12,17,229
7,江湾城路,121.51669895,31.33002454,4,12,18,230
7,江湾城路,121.51666965,31.32991729,4,12,20,231
7,江湾城路,121.5166185,31.3297276,4,12,21,232
7,江湾城路,121.51658573,31.329598,4,12,22,233
7,江湾城路,121.51650082,31.32925042,4,12,23,234
7,江湾城路,121.5164179,31.32888546,4,12,24,235
7,江湾城路,121.51638463,31.32875437,4,12,26,236
7,江湾城路,121.51634688999998,31.32861633,4,12,28,237
7,江湾城路,121.51631859,31.32843707,4,12,29,238
7,江湾城路,121.51630022,31.32822753,4,12,30,239
7,江湾城路,121.51629029,31.32804331,4,12,31,240
7,江湾城路,121.51628689,31.32784396,4,12,32,241
7,江湾城路,121.51628631,31.327315860000002,4,12,34,242
7,江湾城路,121.51627142,31.32697324,4,12,35,243
7,江湾城路,121.51625719,31.326761220000005,4,12,36,244
7,江湾城路,121.5162451,31.32648538,4,12,38,245
7,江湾城路,121.51623318,31.3262242,4,12,39,246
7,江湾城路,121.51622176,31.32601664,4,12,40,247
7,江湾城路,121.51619991,31.325628839999997,4,12,41,248
7,江湾城路,121.51618502,31.325432199999998,4,12,42,249
7,江湾城路,121.51616764,31.32525543,4,12,43,250
7,江湾城路,121.51608223,31.32482046,4,12,44,251
7,江湾城路,121.51604151,31.324632760000004,4,12,45,252
7,江湾城路,121.51590844,31.32423552,4,12,46,253
7,江湾城路,121.51581807,31.32401108,4,12,47,254
7,江湾城路,121.51571776,31.32379756,4,12,48,255
7,江湾城路,121.51560852,31.32358305,4,12,49,256
7,江湾城路,121.5155827,31.32352794,4,12,50,257
7,江湾城路,121.51554985,31.323458649999996,4,12,52,258
7,江湾城路,121.51547346,31.32330797,4,12,53,259
7,江湾城路,121.5154032,31.32319277,4,12,54,260
7,江湾城路,121.51535206,31.3231153,4,12,55,261
7,江湾城路,121.51524704,31.32297354,4,12,56,262
7,江湾城路,121.51514425,31.3228504,4,12,57,263
7,江湾城路,121.5149689,31.32267874,4,12,58,264
7,江湾城路,121.51472516,31.322450429999996,4,12,60,265
7,江湾城路,121.51446497,31.32220116,4,12,61,266
7,江湾城路,121.51413973,31.32190422,4,12,62,267
7,江湾城路,121.51400219,31.32178555,4,12,64,268
7,江湾城路,121.51367297,31.321555639999996,4,12,65,269
7,江湾城路,121.51244599999998,31.32073534,4,12,66,270
7,江湾城路,121.51219127,31.32056652,4,12,67,271
7,江湾城路,121.51151845,31.320144449999997,4,12,69,272
7,江湾城路,121.51146383,31.32009678,4,12,70,273
7,江湾城路,121.51141914,31.32004713,4,12,71,274
7,江湾城路,121.51139133,31.3200084,4,12,72,275
7,江湾城路,121.51134887,31.319949430000005,4,12,73,276
7,江湾城路,121.51130193,31.31971342,4,12,75,277
7,江湾城路,121.51117721000001,31.31928035,4,12,77,278
8,江湾城路,121.5221582,31.34023497,4,12,1,279
8,江湾城路,121.52226313,31.34020018,4,12,2,280
8,江湾城路,121.52238718,31.34018987,4,12,3,281
8,江湾城路,121.5224393,31.34017676,4,12,4,282
8,江湾城路,121.52249421,31.34015052,4,12,5,283
8,江湾城路,121.52250949,31.34013943,4,12,6,284
8,江湾城路,121.52252011,31.34012952,4,12,7,285
8,江湾城路,121.52254169,31.34010784,4,12,8,286
8,江湾城路,121.52254696,31.34010017,4,12,9,287
8,江湾城路,121.52256326,31.34007139,4,12,10,288
8,江湾城路,121.52257801,31.34002555,4,12,11,289
8,江湾城路,121.52258867,31.33997609,4,12,12,290
8,江湾城路,121.52259136999999,31.33993029,4,12,13,291
9,江湾城路,121.51809452000002,31.33234361,4,12,1,292
9,江湾城路,121.51798994,31.33223567,4,12,2,293
9,江湾城路,121.51788842,31.332116089999996,4,12,3,294
9,江湾城路,121.5178793,31.33210354,4,12,4,295
10,江湾城路,121.52259136999999,31.33993029,4,12,1,296
10,江湾城路,121.52239063,31.33954511,4,12,2,297
10,江湾城路,121.52231199,31.339314210000005,4,12,3,298
10,江湾城路,121.52227267,31.3391483,4,12,4,299
10,江湾城路,121.52210579,31.33841174,4,12,5,300
10,江湾城路,121.52205616,31.33820364,4,12,6,301
11,江湾城路,121.51130193,31.31971342,4,12,1,302
11,江湾城路,121.51117721000001,31.31928035,4,12,2,303
12,江湾城路,121.5238125,31.3418502,4,12,1,304
12,江湾城路,121.52373552,31.341726739999995,4,12,2,305
12,江湾城路,121.5236027,31.34151605,4,12,3,306
12,江湾城路,121.52306563,31.34068391,4,12,4,307
12,江湾城路,121.5228752,31.34038375,4,12,5,308
12,江湾城路,121.52276384,31.34022429,4,12,6,309
13,江湾城路,121.5100383,31.31588128,4,12,1,310
13,江湾城路,121.51001952,31.315825139999998,4,12,2,311
14,江湾城路,121.52390215,31.34180253,4,12,1,312
14,江湾城路,121.52387345000001,31.34175818,4,12,2,313
14,江湾城路,121.52370064999998,31.34148894,4,12,3,314
14,江湾城路,121.52321284,31.34071525,4,12,4,315
14,江湾城路,121.52286461,31.34019846,4,12,5,316
15,江湾城路,121.5178793,31.33210354,4,12,1,317
